Index,Load,Depth,HARDNESS,MODULUS,H/E,X Position,Y Position,Z Position
Integer,mN,nm,GPa,GPa,None,µm,µm,µm
294,1.24968,100.42687,4.5419,216.15603,0.02101,1.00012,105.96563,-1.72651
295,1.24966,100.01268,4.58888,213.29294,0.02151,1.00012,104.9655,-1.72463
296,1.24957,101.01943,4.46816,223.21563,0.02002,1.00012,103.96538,-1.72467
297,1.24966,100.01868,4.54838,227.65637,0.01998,1.00012,102.96525,-1.7232
298,1.24951,101.78658,4.48895,193.1242,0.02324,1.00012,101.96512,-1.71876
299,1.24937,101.18531,4.5422,193.61376,0.02346,1.00012,100.965,-1.71444
300,1.24972,112.67361,3.66791,183.51464,0.01999,1.00012,99.96488,-1.69653
301,1.24969,104.89773,4.24574,184.74924,0.02298,1.00012,98.96475,-1.69881
302,1.24964,99.56227,4.61433,219.10296,0.02106,1.00012,97.96463,-1.6994
303,1.24961,122.51922,3.1117,174.67419,0.01781,1.00012,96.9645,-1.66782
304,1.24981,97.14596,4.9673,189.3309,0.02624,1.00012,95.96438,-1.68511
305,1.24952,105.11002,4.21194,189.40337,0.02224,1.00012,94.96425,-1.66824
306,1.24959,102.66442,4.38476,200.92527,0.02182,1.00012,93.96413,-1.65675
307,1.24961,100.86283,4.53535,204.82568,0.02214,1.00012,92.964,-1.64545
308,1.24959,100.44945,4.54821,213.1209,0.02134,1.00012,91.96388,-1.63106
309,1.24961,121.69818,3.17328,166.02745,0.01911,1.00012,90.96375,-1.59549
310,1.24964,103.71019,4.29693,200.10318,0.02147,1.00012,89.96363,-1.59946
311,1.24945,118.17362,3.41167,151.57767,0.02251,1.00012,88.9635,-1.57113
312,1.24962,102.30526,4.49576,178.9488,0.02512,1.00012,87.96337,-1.57274
313,1.24953,101.01423,4.60255,182.38466,0.02524,1.00012,86.96325,-1.56139
314,1.24948,103.21748,4.43191,174.13655,0.02545,1.00012,85.96313,-1.55089
315,1.2496,98.44061,4.81724,192.26433,0.02506,1.00012,84.963,-1.54383
316,1.24974,117.40407,3.42809,161.60401,0.02121,1.00012,83.96288,-1.52095
317,1.24949,103.87603,4.38756,170.70138,0.0257,1.00012,82.96275,-1.52983
318,1.24973,103.26302,4.42655,174.68251,0.02534,1.00012,81.96263,-1.51824
319,1.24927,101.3393,4.54117,189.85065,0.02392,1.00012,80.9625,-1.51511
320,1.24941,116.83051,3.45389,164.36885,0.02101,1.00012,79.96237,-1.49465
321,1.24969,113.77754,3.63975,167.33956,0.02175,1.00012,78.96225,-1.49274
322,1.24961,110.66749,3.87739,161.05295,0.02408,1.00012,77.96213,-1.49553
323,1.24956,95.03492,5.12126,207.59429,0.02467,1.00012,76.962,-1.50673
324,1.24985,60.96639,14.17181,218.30799,0.06492,1.00012,75.96188,-1.4951
325,1.24952,90.73799,5.6716,202.4281,0.02802,1.00012,74.96175,-1.49126
326,1.24953,103.9616,4.28045,198.32231,0.02158,1.00012,73.96163,-1.49415
327,1.24958,103.44464,4.29105,210.06272,0.02043,1.00012,72.9615,-1.49415
328,1.24952,103.26019,4.31237,207.91436,0.02074,1.00012,71.96138,-1.48862
329,1.24971,103.04479,4.34231,204.17901,0.02127,1.00012,70.96125,-1.4847
330,1.24974,102.31103,4.4646,186.88814,0.02389,1.00012,69.96113,-1.47615
331,1.24974,101.49714,4.47156,206.82395,0.02162,1.00012,68.961,-1.46832
332,1.24956,102.24327,4.44409,194.15507,0.02289,1.00012,67.96088,-1.45933
